FECHA_UTC,ALTURA,VOLCAN
2023-08-13,1726,UBINAS
2023-08-13,1442,UBINAS
2023-08-13,1706,UBINAS
2023-08-13,1582,UBINAS
2023-08-13,1619,UBINAS
2023-08-13,1953,UBINAS
2023-08-13,1504,UBINAS
2023-08-13,2036,UBINAS
2023-08-13,1541,UBINAS
2023-08-13,2349,UBINAS
2023-08-13,1677,UBINAS
2023-08-13,1624,UBINAS
2023-08-13,1327,UBINAS
2023-08-13,1504,UBINAS
2023-08-13,1323,UBINAS
2023-08-13,1665,UBINAS
2023-08-13,1364,UBINAS
2023-08-13,1385,UBINAS
2023-08-13,978,UBINAS
2023-08-13,1068,UBINAS
2023-08-13,791,UBINAS
2023-08-14,788,UBINAS
2023-08-14,821,UBINAS
2023-08-14,907,UBINAS
2023-08-14,758,UBINAS
2023-08-14,377,UBINAS
2023-08-14,593,UBINAS
2023-08-14,486,UBINAS
2023-08-14,509,UBINAS
2023-08-14,1047,UBINAS
2023-08-14,550,UBINAS
2023-08-14,832,UBINAS
2023-08-14,618,UBINAS
2023-08-14,632,UBINAS
2023-08-14,978,UBINAS
2023-08-14,1397,UBINAS
2023-08-14,1261,UBINAS
2023-08-14,1360,UBINAS
2023-08-14,1957,UBINAS
2023-08-14,1784,UBINAS
2023-08-14,1780,UBINAS
2023-08-14,1533,UBINAS
2023-08-14,1142,UBINAS
2023-08-14,1587,UBINAS
2023-08-14,1335,UBINAS
2023-08-14,1813,UBINAS
2023-08-14,1784,UBINAS
2023-08-14,1681,UBINAS
2023-08-14,2382,UBINAS
2023-08-14,2448,UBINAS
2023-08-14,2250,UBINAS
2023-08-14,1710,UBINAS
2023-08-14,1690,UBINAS
2023-08-14,1644,UBINAS
2023-08-14,1360,UBINAS
2023-08-15,964,UBINAS
2023-08-15,1167,UBINAS
2023-08-15,1521,UBINAS
2023-08-15,1294,UBINAS
2023-08-15,1249,UBINAS
2023-08-15,1406,UBINAS
2023-08-15,1245,UBINAS
2023-08-15,1060,UBINAS
2023-08-15,1455,UBINAS
2023-08-15,640,UBINAS
2023-08-15,750,UBINAS
2023-08-15,1805,UBINAS
2023-08-15,1768,UBINAS
2023-08-15,1356,UBINAS
2023-08-15,1022,UBINAS
2023-08-16,651,UBINAS
2023-08-16,632,UBINAS
2023-08-16,2060,UBINAS
2023-08-16,410,UBINAS
2023-08-17,495,UBINAS
2023-08-17,404,UBINAS
2023-08-17,734,UBINAS
2023-08-17,725,UBINAS
2023-08-17,871,UBINAS
2023-08-17,931,UBINAS
2023-08-17,1052,UBINAS
2023-08-17,981,UBINAS
2023-08-17,1203,UBINAS
2023-08-17,1060,UBINAS
2023-08-17,1286,UBINAS
2023-08-17,1129,UBINAS
2023-08-17,1582,UBINAS
2023-08-17,1315,UBINAS
2023-08-17,1685,UBINAS
2023-08-17,1011,UBINAS
2023-08-17,1381,UBINAS
2023-08-17,1628,UBINAS
2023-08-17,1574,UBINAS
2023-08-17,920,UBINAS
2023-08-17,1393,UBINAS
2023-08-17,1245,UBINAS
2023-08-17,701,UBINAS
2023-08-17,1129,UBINAS
2023-08-17,824,UBINAS
2023-08-18,437,UBINAS
2023-08-18,536,UBINAS
2023-08-18,412,UBINAS
2023-08-18,445,UBINAS
2023-08-18,379,UBINAS
2023-08-18,542,UBINAS
2023-08-18,544,UBINAS
2023-08-18,747,UBINAS
2023-08-18,841,UBINAS
2023-08-18,816,UBINAS
2023-08-18,890,UBINAS
2023-08-18,871,UBINAS
2023-08-18,624,UBINAS
2023-08-18,1315,UBINAS
2023-08-19,361,UBINAS
2023-08-19,371,UBINAS
2023-08-20,396,UBINAS
2023-08-20,297,UBINAS
2023-08-20,379,UBINAS
2023-08-21,3569,UBINAS
2023-08-21,2168,UBINAS
2023-08-21,1233,UBINAS
2023-08-21,1294,UBINAS
2023-08-21,1290,UBINAS
2023-08-21,1508,UBINAS
2023-08-21,1101,UBINAS
2023-08-21,923,UBINAS
2023-08-22,1352,UBINAS
2023-08-22,1200,UBINAS
2023-08-22,1137,UBINAS
2023-08-22,1038,UBINAS
2023-08-22,1162,UBINAS
2023-08-22,920,UBINAS
2023-08-22,1085,UBINAS
2023-08-22,673,UBINAS
2023-08-22,1170,UBINAS
2023-08-22,2080,UBINAS
2023-08-22,1937,UBINAS
2023-08-22,2442,UBINAS
2023-08-22,1409,UBINAS
2023-08-22,1434,UBINAS
2023-08-22,1274,UBINAS
2023-08-22,969,UBINAS
2023-08-22,1038,UBINAS
2023-08-22,1981,UBINAS
2023-08-23,1203,UBINAS
2023-08-23,1225,UBINAS
2023-08-23,940,UBINAS
2023-08-23,1113,UBINAS
2023-08-23,1096,UBINAS
2023-08-23,1047,UBINAS
2023-08-23,863,UBINAS
2023-08-23,920,UBINAS
2023-08-23,923,UBINAS
2023-08-23,989,UBINAS
2023-08-24,196,UBINAS
2023-08-24,435,UBINAS
2023-08-24,527,UBINAS
2023-08-24,336,UBINAS
2023-08-26,426,UBINAS
2023-08-26,583,UBINAS
2023-08-26,542,UBINAS
2023-08-26,1088,UBINAS
2023-08-26,1093,UBINAS
2023-08-26,1356,UBINAS
2023-08-26,1212,UBINAS
2023-08-26,1290,UBINAS
2023-08-26,805,UBINAS
2023-08-26,1397,UBINAS
2023-08-26,1104,UBINAS
2023-08-26,1011,UBINAS
2023-08-26,1220,UBINAS
2023-08-27,607,UBINAS
2023-08-27,676,UBINAS
2023-08-27,775,UBINAS
2023-08-28,338,UBINAS
2023-08-28,492,UBINAS
2023-08-29,435,UBINAS
2023-08-29,1052,UBINAS
2023-08-30,328,UBINAS
2023-08-30,602,UBINAS
2023-08-30,821,UBINAS
2023-08-31,527,UBINAS
2023-08-31,575,UBINAS
2023-09-01,293,UBINAS
2023-09-01,332,UBINAS
2023-09-01,300,UBINAS
2023-09-01,334,UBINAS
2023-09-01,332,UBINAS
2023-09-01,348,UBINAS
2023-09-01,542,UBINAS
2023-09-01,309,UBINAS
2023-09-02,607,UBINAS
2023-09-03,404,UBINAS
2023-09-03,540,UBINAS
2023-09-03,540,UBINAS
2023-09-03,446,UBINAS
2023-09-03,396,UBINAS
2023-09-04,243,UBINAS
2023-09-04,532,UBINAS
2023-09-05,131,UBINAS
2023-09-06,179,UBINAS
2023-09-07,356,UBINAS
2023-09-08,864,UBINAS
2023-09-08,789,UBINAS
2023-09-09,880,UBINAS
2023-09-10,1021,UBINAS
2023-09-11,300,UBINAS
2023-09-12,163,UBINAS
2023-09-13,195,UBINAS
2023-09-14,2566,UBINAS
2023-09-14,1606,UBINAS
2023-09-14,1823,UBINAS
2023-09-14,1924,UBINAS
2023-09-14,2526,UBINAS
2023-09-14,1502,UBINAS
2023-09-14,1354,UBINAS
2023-09-14,1967,UBINAS
2023-09-14,1390,UBINAS
2023-09-14,1863,UBINAS
2023-09-15,1707,UBINAS
2023-09-15,2047,UBINAS
2023-09-15,913,UBINAS
2023-09-15,1242,UBINAS
2023-09-15,620,UBINAS
2023-09-15,1450,UBINAS
2023-09-15,1715,UBINAS
2023-09-15,1528,UBINAS
2023-09-15,1499,UBINAS
2023-09-15,1466,UBINAS
2023-09-15,2213,UBINAS
2023-09-15,1748,UBINAS
2023-09-15,1545,UBINAS
2023-09-15,1109,UBINAS
2023-09-15,1686,UBINAS
2023-09-15,503,UBINAS
2023-09-15,752,UBINAS
2023-09-15,1262,UBINAS
2023-09-15,838,UBINAS
2023-09-16,414,UBINAS
2023-09-16,597,UBINAS
2023-09-16,512,UBINAS
2023-09-17,398,UBINAS
2023-09-17,321,UBINAS
2023-09-18,354,UBINAS
2023-09-19,296,UBINAS
2023-09-19,279,UBINAS
2023-09-20,373,UBINAS
2023-09-20,313,UBINAS
2023-09-21,298,UBINAS
2023-09-21,298,UBINAS
2023-09-21,231,UBINAS
2023-09-21,581,UBINAS
2023-09-21,406,UBINAS
2023-09-21,605,UBINAS
2023-09-21,423,UBINAS
2023-09-23,429,UBINAS
2023-09-23,389,UBINAS
2023-09-24,290,UBINAS
2023-09-25,412,UBINAS
2023-09-26,332,UBINAS
2023-09-26,663,UBINAS
2023-09-27,356,UBINAS
2023-09-28,556,UBINAS
2023-09-28,518,UBINAS
2023-09-28,639,UBINAS
2023-09-28,773,UBINAS
2023-09-29,540,UBINAS
2023-09-29,518,UBINAS
2023-09-30,358,UBINAS
2023-09-30,342,UBINAS
2023-09-30,454,UBINAS
2023-09-30,1048,UBINAS
2023-10-01,968,UBINAS
2023-10-01,652,UBINAS
2023-10-02,676,UBINAS
2023-10-02,856,UBINAS
2023-10-02,1337,UBINAS
2023-10-02,1080,UBINAS
2023-10-02,1345,UBINAS
2023-10-02,436,UBINAS
2023-10-03,332,UBINAS
2023-10-03,1137,UBINAS
2023-10-04,668,UBINAS
2023-10-04,1217,UBINAS
2023-10-04,1064,UBINAS
2023-10-04,853,UBINAS
2023-10-04,1791,UBINAS
2023-10-04,1623,UBINAS
2023-10-04,1783,UBINAS
2023-10-04,1209,UBINAS
2023-10-05,388,UBINAS
2023-10-05,749,UBINAS
2023-10-05,989,UBINAS
2023-10-06,612,UBINAS
2023-10-06,623,UBINAS
2023-10-06,1069,UBINAS
2023-10-06,757,UBINAS
2023-10-07,468,UBINAS
2023-10-07,888,UBINAS
2023-10-07,628,UBINAS
2023-10-07,566,UBINAS
2023-10-07,1093,UBINAS
2023-10-07,944,UBINAS
2023-10-07,1008,UBINAS
2023-10-07,917,UBINAS
2023-10-07,1117,UBINAS
2023-10-07,1056,UBINAS
2023-10-07,716,UBINAS
2023-10-07,1839,UBINAS
2023-10-07,1101,UBINAS
2023-10-07,652,UBINAS
2023-10-07,548,UBINAS
2023-10-08,325,UBINAS
2023-10-08,695,UBINAS
2023-10-08,901,UBINAS
2023-10-08,877,UBINAS
2023-10-08,687,UBINAS
2023-10-08,1149,UBINAS
2023-10-09,708,UBINAS
2023-10-09,741,UBINAS
2023-10-11,460,UBINAS
2023-10-11,708,UBINAS
2023-10-12,295,UBINAS
2023-10-13,420,UBINAS
2023-10-13,204,UBINAS
2023-10-13,420,UBINAS
2023-10-13,385,UBINAS
2023-10-14,352,UBINAS
2023-10-14,379,UBINAS
2023-10-14,379,UBINAS
2023-10-14,519,UBINAS
2023-10-14,404,UBINAS
2023-10-15,295,UBINAS
2023-10-15,288,UBINAS
2023-10-15,303,UBINAS
2023-10-16,552,UBINAS
2023-10-16,533,UBINAS
2023-10-16,706,UBINAS
2023-10-16,583,UBINAS
2023-10-17,701,UBINAS
2023-10-17,788,UBINAS
2023-10-17,550,UBINAS
2023-10-18,245,UBINAS
2023-10-19,775,UBINAS
2023-10-19,511,UBINAS
2023-10-19,813,UBINAS
2023-10-19,701,UBINAS
2023-10-19,813,UBINAS
2023-10-19,772,UBINAS
2023-10-20,756,UBINAS
2023-10-20,566,UBINAS
2023-10-21,321,UBINAS
2023-10-22,363,UBINAS
2023-10-22,536,UBINAS
2023-10-23,303,UBINAS
2023-10-23,459,UBINAS
2023-10-23,665,UBINAS
2023-10-24,525,UBINAS
2023-10-25,371,UBINAS
2023-10-25,788,UBINAS
2023-10-26,503,UBINAS
2023-10-28,305,UBINAS
2023-10-29,270,UBINAS
2023-10-30,190,UBINAS
2023-10-31,280,UBINAS
2023-11-01,478,UBINAS
2023-11-02,377,UBINAS
2023-11-04,435,UBINAS
2023-11-04,371,UBINAS
2023-11-04,320,UBINAS
2023-11-04,435,UBINAS
2023-11-04,412,UBINAS
2023-11-04,354,UBINAS
2023-11-04,305,UBINAS
2023-11-04,394,UBINAS
2023-11-04,352,UBINAS
2023-11-15,288,UBINAS
2023-11-15,410,UBINAS
2023-11-15,344,UBINAS
2023-11-16,459,UBINAS
2023-11-16,394,UBINAS
2023-11-16,377,UBINAS
2023-11-16,262,UBINAS
2023-11-16,330,UBINAS
2023-11-16,361,UBINAS
2023-11-16,437,UBINAS
2023-11-16,468,UBINAS
2023-11-16,371,UBINAS
2023-11-16,371,UBINAS
2023-11-17,270,UBINAS
2023-11-17,321,UBINAS
2023-11-17,649,UBINAS
2023-11-17,484,UBINAS
2023-11-17,788,UBINAS
2023-11-17,363,UBINAS
2023-11-17,412,UBINAS
2023-11-18,254,UBINAS
2023-11-18,237,UBINAS
2023-11-18,328,UBINAS
2023-11-21,352,UBINAS
2023-11-22,527,UBINAS
2023-11-22,569,UBINAS
2023-11-22,402,UBINAS
2023-11-23,396,UBINAS
2023-11-23,509,UBINAS
2023-11-23,626,UBINAS
2023-11-24,841,UBINAS
2023-11-24,1093,UBINAS
2023-11-24,1011,UBINAS
2023-11-24,928,UBINAS
2023-11-24,887,UBINAS
2023-11-24,994,UBINAS
2023-11-24,874,UBINAS
2023-11-24,734,UBINAS
2023-11-25,511,UBINAS
2023-11-25,624,UBINAS
2023-11-26,404,UBINAS
2023-11-26,410,UBINAS
2023-11-27,311,UBINAS
2023-11-27,295,UBINAS
2023-11-27,352,UBINAS
2023-11-27,336,UBINAS
2023-11-27,328,UBINAS
2023-11-27,404,UBINAS
2023-11-27,385,UBINAS
2023-11-27,1002,UBINAS
2023-11-27,920,UBINAS
2023-11-27,907,UBINAS
2023-11-28,231,UBINAS
2023-11-28,632,UBINAS
2023-11-29,377,UBINAS
2023-11-29,514,UBINAS
2023-11-29,480,UBINAS
2023-11-29,488,UBINAS
2023-11-29,704,UBINAS
2023-11-29,767,UBINAS
2023-11-29,767,UBINAS
2023-11-29,973,UBINAS
2023-11-30,689,UBINAS
2023-11-30,544,UBINAS
2023-11-30,566,UBINAS
2023-11-30,611,UBINAS
2023-11-30,715,UBINAS
2023-11-30,589,UBINAS
2023-11-30,659,UBINAS
2023-12-01,421,UBINAS
2023-12-01,678,UBINAS
2023-12-01,525,UBINAS
2023-12-01,827,UBINAS
2023-12-01,469,UBINAS
2023-12-01,890,UBINAS
2023-12-01,823,UBINAS
2023-12-01,491,UBINAS
2023-12-01,469,UBINAS
2023-12-01,469,UBINAS
2023-12-03,466,UBINAS
2023-12-03,488,UBINAS
2023-12-03,533,UBINAS
2023-12-03,637,UBINAS
2023-12-04,682,UBINAS
2023-12-04,578,UBINAS
2023-12-04,566,UBINAS
2023-12-06,357,UBINAS
2023-12-06,357,UBINAS
2023-12-07,575,UBINAS
2023-12-07,545,UBINAS
2023-12-07,571,UBINAS
2023-12-07,637,UBINAS
2023-12-07,641,UBINAS
2023-12-07,754,UBINAS
2023-12-07,584,UBINAS
2023-12-07,601,UBINAS
2023-12-07,562,UBINAS
2023-12-07,601,UBINAS
2023-12-07,832,UBINAS
2023-12-07,1080,UBINAS
2023-12-08,689,UBINAS
2023-12-08,871,UBINAS
2023-12-08,741,UBINAS
2023-12-08,719,UBINAS
2023-12-08,689,UBINAS
2023-12-09,678,UBINAS
2023-12-09,583,UBINAS
2023-12-09,524,UBINAS
2023-12-09,643,UBINAS
2023-12-09,771,UBINAS
2023-12-09,680,UBINAS
2023-12-10,1195,UBINAS
2023-12-10,718,UBINAS
2023-12-10,1368,UBINAS
2023-12-10,1481,UBINAS
2023-12-10,1547,UBINAS
2023-12-10,396,UBINAS
2023-12-11,1459,UBINAS
2023-12-11,1126,UBINAS
2023-12-11,758,UBINAS
2023-12-11,2580,UBINAS
2023-12-11,1932,UBINAS
2023-12-11,1104,UBINAS
2023-12-11,1665,UBINAS
2023-12-11,1512,UBINAS
2023-12-11,1673,UBINAS
2023-12-11,445,UBINAS
2023-12-11,797,UBINAS
2023-12-11,838,UBINAS
2023-12-12,1121,UBINAS
2023-12-12,377,UBINAS
2023-12-13,673,UBINAS
2023-12-13,854,UBINAS
2023-12-13,1195,UBINAS
2023-12-15,451,UBINAS
2023-12-16,775,UBINAS
2023-12-16,857,UBINAS
2023-12-16,1047,UBINAS
2023-12-16,2113,UBINAS
2023-12-16,1331,UBINAS
2023-12-17,1434,UBINAS
2023-12-17,1447,UBINAS
2023-12-17,838,UBINAS
2023-12-18,501,UBINAS
2023-12-18,525,UBINAS
2023-12-18,1146,UBINAS
2023-12-18,969,UBINAS
2023-12-18,616,UBINAS
2023-12-18,756,UBINAS
2023-12-19,278,UBINAS
2023-12-19,264,UBINAS
2023-12-19,593,UBINAS
2023-12-19,895,UBINAS
2023-12-19,577,UBINAS
2023-12-19,863,UBINAS
2023-12-19,904,UBINAS
2023-12-19,1071,UBINAS
2023-12-19,1071,UBINAS
2023-12-20,451,UBINAS
2023-12-20,429,UBINAS
2023-12-20,542,UBINAS
2023-12-21,599,UBINAS
2023-12-21,544,UBINAS
2023-12-21,682,UBINAS
2023-12-21,544,UBINAS
2023-12-21,558,UBINAS
2023-12-21,684,UBINAS
2023-12-22,503,UBINAS
2023-12-22,649,UBINAS
2023-12-22,682,UBINAS
2023-12-22,585,UBINAS
2023-12-22,1035,UBINAS
2023-12-22,937,UBINAS
2023-12-22,854,UBINAS
2023-12-23,698,UBINAS
2023-12-23,511,UBINAS
2023-12-23,747,UBINAS
2023-12-23,816,UBINAS
2023-12-23,1027,UBINAS
2023-12-24,566,UBINAS
2023-12-24,385,UBINAS
2023-12-24,394,UBINAS
2023-12-24,402,UBINAS
2023-12-26,470,UBINAS
2023-12-26,799,UBINAS
2023-12-26,945,UBINAS
2023-12-26,1035,UBINAS
2023-12-26,766,UBINAS
2023-12-26,723,UBINAS
2023-12-26,1063,UBINAS
2023-12-27,824,UBINAS
2023-12-27,742,UBINAS
2023-12-27,550,UBINAS
2023-12-27,698,UBINAS
2023-12-27,665,UBINAS
2023-12-27,511,UBINAS
2024-01-01,387,UBINAS
2024-01-01,379,UBINAS
2024-01-01,462,UBINAS
2024-01-01,533,UBINAS
2024-01-02,387,UBINAS
2024-01-02,630,UBINAS
2024-01-02,506,UBINAS
2024-01-02,537,UBINAS
2024-01-02,572,UBINAS
2024-01-02,581,UBINAS
2024-01-02,564,UBINAS
2024-01-03,484,UBINAS
2024-01-03,478,UBINAS
2024-01-07,512,UBINAS
2024-01-07,495,UBINAS
2024-01-07,653,UBINAS
2024-01-07,503,UBINAS
2024-01-07,553,UBINAS
2024-01-07,614,UBINAS
2024-01-08,639,UBINAS
2024-01-08,636,UBINAS
2024-01-08,661,UBINAS
2024-01-08,680,UBINAS
2024-01-08,595,UBINAS
2024-01-08,661,UBINAS
2024-01-08,769,UBINAS
2024-01-08,595,UBINAS
2024-01-08,680,UBINAS
2024-01-08,589,UBINAS
2024-01-09,728,UBINAS
2024-01-09,761,UBINAS
2024-01-09,620,UBINAS
2024-01-10,445,UBINAS
2024-01-10,454,UBINAS
2024-01-10,1204,UBINAS
2024-01-11,373,UBINAS
2024-01-13,396,UBINAS
2024-01-14,462,UBINAS
2024-01-14,454,UBINAS
2024-01-14,472,UBINAS
2024-01-14,470,UBINAS
2024-01-14,472,UBINAS
2024-01-14,398,UBINAS
2024-01-14,396,UBINAS
2024-01-17,586,UBINAS
2024-01-17,481,UBINAS
2024-01-17,487,UBINAS
2024-01-17,439,UBINAS
2024-01-17,462,UBINAS
2024-01-17,545,UBINAS
2024-01-18,462,UBINAS
2024-01-18,456,UBINAS
2024-01-18,406,UBINAS
2024-01-18,423,UBINAS
2024-01-18,495,UBINAS
2024-01-18,581,UBINAS
2024-01-18,404,UBINAS
2024-01-18,381,UBINAS
2024-01-18,354,UBINAS
2024-01-18,645,UBINAS
2024-01-18,562,UBINAS
2024-01-18,570,UBINAS
2024-01-18,396,UBINAS
2024-01-18,503,UBINAS
2024-01-18,456,UBINAS
2024-01-19,497,UBINAS
2024-01-19,522,UBINAS
2024-01-19,611,UBINAS
2024-01-19,597,UBINAS
2024-01-19,597,UBINAS
2024-01-19,672,UBINAS
2024-01-19,479,UBINAS
2024-01-19,497,UBINAS
2024-01-19,414,UBINAS
2024-01-20,811,UBINAS
2024-01-21,669,UBINAS
2024-01-22,445,UBINAS
2024-01-23,556,UBINAS
2024-01-24,472,UBINAS
2024-01-25,464,UBINAS
2024-01-25,503,UBINAS
2024-01-26,431,UBINAS
2024-01-26,414,UBINAS
2024-01-26,379,UBINAS
2024-01-26,354,UBINAS
2024-01-26,398,UBINAS
2024-01-26,364,UBINAS
2024-01-26,329,UBINAS
2024-01-26,346,UBINAS
2024-01-26,356,UBINAS
2024-01-26,371,UBINAS
2024-01-26,437,UBINAS
2024-01-26,456,UBINAS
2024-01-26,406,UBINAS
2024-01-27,429,UBINAS
2024-01-29,346,UBINAS
2024-01-29,323,UBINAS
2024-01-29,254,UBINAS
2024-01-30,470,UBINAS
2024-01-30,495,UBINAS
2024-01-30,581,UBINAS
2024-01-30,678,UBINAS
2024-01-31,321,UBINAS
2024-01-31,348,UBINAS
2024-01-31,371,UBINAS
2024-02-03,514,UBINAS
2024-02-03,439,UBINAS
2024-02-03,503,UBINAS
2024-02-03,512,UBINAS
2024-02-03,462,UBINAS
2024-02-03,389,UBINAS
2024-02-03,406,UBINAS
2024-02-04,489,UBINAS
2024-02-04,553,UBINAS
2024-02-04,362,UBINAS
2024-02-04,354,UBINAS
2024-02-04,398,UBINAS
2024-02-04,389,UBINAS
2024-02-04,396,UBINAS
2024-02-05,429,UBINAS
2024-02-05,479,UBINAS
2024-02-05,337,UBINAS
2024-02-05,296,UBINAS
2024-02-06,412,UBINAS
2024-02-06,381,UBINAS
2024-02-06,412,UBINAS
2024-02-06,464,UBINAS
2024-02-06,495,UBINAS
2024-02-06,479,UBINAS
2024-02-06,437,UBINAS
2024-02-06,420,UBINAS
2024-02-06,373,UBINAS
2024-02-06,412,UBINAS
2024-02-06,497,UBINAS
2024-02-06,406,UBINAS
2024-02-06,489,UBINAS
2024-02-06,454,UBINAS
2024-02-06,495,UBINAS
2024-02-06,522,UBINAS
2024-02-06,562,UBINAS
2024-02-06,373,UBINAS
2024-02-06,313,UBINAS
2024-02-06,354,UBINAS
2024-02-06,281,UBINAS
2024-02-06,346,UBINAS
2024-02-06,348,UBINAS
2024-02-06,346,UBINAS
2024-02-06,354,UBINAS
2024-02-06,348,UBINAS
2024-02-06,329,UBINAS
2024-02-07,547,UBINAS
2024-02-07,323,UBINAS
2024-02-07,479,UBINAS
2024-02-07,462,UBINAS
2024-02-07,431,UBINAS
2024-02-07,429,UBINAS
2024-02-07,387,UBINAS
2024-02-07,456,UBINAS
2024-02-07,379,UBINAS
2024-02-07,398,UBINAS
2024-02-07,396,UBINAS
2024-02-07,387,UBINAS
2024-02-07,373,UBINAS
2024-02-07,398,UBINAS
2024-02-07,522,UBINAS
2024-02-07,564,UBINAS
2024-02-07,470,UBINAS
2024-02-07,497,UBINAS
2024-02-07,479,UBINAS
2024-02-07,614,UBINAS
2024-02-07,595,UBINAS
2024-02-07,597,UBINAS
2024-02-07,628,UBINAS
2024-02-07,553,UBINAS
2024-02-08,362,UBINAS
2024-02-08,281,UBINAS
2024-02-08,381,UBINAS
2024-02-08,354,UBINAS
2024-02-08,429,UBINAS
2024-02-08,373,UBINAS
2024-02-08,271,UBINAS
2024-02-08,163,UBINAS
2024-02-08,313,UBINAS
2024-02-08,581,UBINAS
2024-02-08,398,UBINAS
2024-02-08,373,UBINAS
2024-02-08,371,UBINAS
2024-02-08,364,UBINAS
2024-02-08,420,UBINAS
2024-02-09,354,UBINAS
2024-02-09,431,UBINAS
2024-02-09,279,UBINAS
2024-02-09,246,UBINAS
2024-02-09,362,UBINAS
2024-02-09,314,UBINAS
2024-02-09,296,UBINAS
2024-02-09,304,UBINAS
2024-02-09,464,UBINAS
2024-02-09,387,UBINAS
2024-02-09,337,UBINAS
2024-02-09,423,UBINAS
2024-02-09,445,UBINAS
2024-02-09,512,UBINAS
2024-02-09,777,UBINAS
2024-02-09,337,UBINAS
2024-02-09,339,UBINAS
2024-02-09,387,UBINAS
2024-02-09,497,UBINAS
2024-02-09,545,UBINAS
2024-02-09,520,UBINAS
2024-02-09,620,UBINAS
2024-02-10,346,UBINAS
2024-02-10,346,UBINAS
2024-02-10,348,UBINAS
2024-02-10,296,UBINAS
2024-02-10,362,UBINAS
2024-02-10,381,UBINAS
2024-02-10,404,UBINAS
2024-02-10,373,UBINAS
2024-02-11,636,UBINAS
2024-02-12,522,UBINAS
2024-02-12,445,UBINAS
2024-02-12,429,UBINAS
2024-02-12,553,UBINAS
2024-02-12,489,UBINAS
2024-02-13,603,UBINAS
2024-02-13,589,UBINAS
2024-02-13,562,UBINAS
2024-02-13,772,UBINAS
2024-02-13,811,UBINAS
2024-02-13,761,UBINAS
2024-02-13,938,UBINAS
2024-02-13,1026,UBINAS
2024-02-13,1026,UBINAS
2024-02-14,313,UBINAS
2024-02-14,445,UBINAS
2024-02-14,429,UBINAS
2024-02-14,620,UBINAS
2024-02-14,348,UBINAS
2024-02-14,531,UBINAS
2024-02-14,373,UBINAS
2024-02-15,414,UBINAS
2024-02-15,437,UBINAS
2024-02-15,381,UBINAS
2024-02-15,420,UBINAS
2024-02-15,456,UBINAS
2024-02-15,462,UBINAS
2024-02-15,429,UBINAS
2024-02-15,381,UBINAS
2024-02-15,429,UBINAS
2024-02-15,356,UBINAS
2024-02-15,398,UBINAS
2024-02-15,329,UBINAS
2024-02-15,406,UBINAS
2024-02-15,387,UBINAS
2024-02-15,423,UBINAS
2024-02-15,362,UBINAS
2024-02-15,371,UBINAS
2024-02-15,398,UBINAS
2024-02-15,431,UBINAS
2024-02-15,387,UBINAS
2024-02-16,669,UBINAS
2024-02-16,822,UBINAS
2024-02-16,639,UBINAS
2024-02-16,686,UBINAS
2024-02-16,647,UBINAS
2024-02-16,620,UBINAS
2024-02-16,562,UBINAS
2024-02-16,545,UBINAS
2024-02-16,464,UBINAS
2024-02-16,553,UBINAS
2024-02-16,489,UBINAS
2024-02-16,547,UBINAS
2024-02-16,479,UBINAS
2024-02-16,506,UBINAS
2024-02-16,512,UBINAS
2024-02-16,514,UBINAS
2024-02-16,503,UBINAS
2024-02-16,462,UBINAS
2024-02-16,581,UBINAS
2024-02-16,503,UBINAS
2024-02-17,406,UBINAS
2024-02-17,423,UBINAS
2024-02-17,354,UBINAS
2024-02-17,348,UBINAS
2024-02-17,379,UBINAS
2024-02-17,431,UBINAS
2024-02-17,387,UBINAS
2024-02-17,404,UBINAS
2024-02-17,356,UBINAS
2024-02-17,398,UBINAS
2024-02-17,387,UBINAS
2024-02-17,313,UBINAS
2024-02-17,414,UBINAS
2024-02-20,346,UBINAS
2024-02-20,362,UBINAS
2024-02-20,387,UBINAS
2024-02-20,339,UBINAS
2024-02-20,271,UBINAS
2024-02-20,296,UBINAS
2024-02-21,271,UBINAS
2024-02-21,296,UBINAS
2024-02-21,248,UBINAS
2024-02-21,354,UBINAS
2024-02-21,314,UBINAS
2024-02-21,454,UBINAS
2024-02-21,381,UBINAS
2024-02-21,404,UBINAS
2024-02-21,404,UBINAS
2024-02-21,362,UBINAS
2024-02-21,389,UBINAS
2024-02-21,420,UBINAS
2024-02-21,379,UBINAS
2024-02-21,354,UBINAS
2024-02-21,387,UBINAS
2024-02-21,373,UBINAS
2024-02-21,495,UBINAS
2024-02-21,470,UBINAS
2024-02-21,495,UBINAS
2024-02-21,605,UBINAS
2024-02-21,472,UBINAS
2024-02-21,595,UBINAS
2024-02-22,281,UBINAS
2024-02-22,298,UBINAS
2024-02-22,279,UBINAS
2024-02-22,304,UBINAS
2024-02-22,323,UBINAS
2024-02-22,371,UBINAS
2024-02-22,396,UBINAS
2024-02-23,1284,UBINAS
2024-02-23,1005,UBINAS
2024-02-23,1184,UBINAS
2024-02-23,1217,UBINAS
2024-02-23,993,UBINAS
2024-02-23,1204,UBINAS
2024-02-23,1126,UBINAS
2024-02-23,1325,UBINAS
2024-02-23,1226,UBINAS
2024-02-23,1046,UBINAS
2024-02-23,1300,UBINAS
2024-02-23,1109,UBINAS
2024-02-23,1159,UBINAS
2024-02-23,1129,UBINAS
2024-02-23,1129,UBINAS
2024-02-23,1143,UBINAS
2024-02-23,1109,UBINAS
